1.0555444462782348,-1.25
-2.25,-10.680082802511242
-2.25,-1.25
-33.7478536855479,-41.17681455131842
39.81811213691787,74.47260184645216
89.44309906113689,107.39945371911898
-48.20541066116265,-51.96851785091082
-37.72268387280422,-76.97260184645216
-2.25,-1.25
-41.903448421710884,-72.62620715907958
-33.58229143940412,-102.4467473389988
-4.108844244395692,162.11146504296508
-2.25,208.62216291101998
-2.25,-17.288603595678623
8.867116518069082,-44.01254417296384
-2.25,-55.08485353231477
5.150192226360231,-41.53715075234595
6.053152243358176,-37.02284381286609
-2.25,-16.195674038044718
-11.566290045926557,-18.019322082667806
-12.703049357159253,-36.834810925554464
-24.431563639621345,-57.94613663398623
-24.431563639621345,-41.17681455131842
-24.431563639621345,-41.17681455131842
10.909609466466463,-41.17681455131842
-17.01532467278233,-72.62620715907958
91.66841825945525,144.1158558273798
88.36287381317702,138.165875824079
-31.60816745192276,139.2820343270479
-32.158251962397095,-79.1319992910501
-43.20780286408271,-80.27697041516777
-22.12380211825894,-69.02406515204804
-16.24562049047388,-46.452926615377336
-10.553152243358177,-29.516020045493132
-19.869442289284734,-46.285342128160934
-19.869442289284734,-32.96499612071252
-12.703049357159252,-51.78048496359918
-12.703049357159253,-20.06548884288666
-13.978514282462092,-22.361325708431764
-27.138123748928553,-24.937297039639635
-17.015324672782324,-27.827584411008182
105.18151985583827,218.70432015151707
112.00549980584067,234.23043983043243
95.25788271248506,-45.690131269043945
-36.84710234220678,-39.201201342482776
-32.158251962397095,-43.83194826919506
-28.79318432120469,-23.70249780541768
-22.123802118258943,-26.442116882852986
-24.54877273383206,-16.195674038044718
-27.269634515644967,-18.019322082667806
-11.566290045926557,-1.25
-12.703049357159253,-20.06548884288666
-12.703049357159253,-1.25
-12.703049357159253,19.861325708431764
-41.903448421710884,-51.51488145064781
80.29339610690971,168.43943870086926
81.45487838177705,173.10607812683833
67.33294857323628,-45.690131269043945
75.82335240391551,-29.771118539971532
-31.60816745192276,-9.654570144417027
-29.212182373608822,-21.260809732524354
-40.33509488768838,-61.39860065342206
-35.66588925190114,-29.516020045493132
-30.426954361617117,-16.195674038044718
-17.953344469718406,15.519322082667804
-30.322491646443986,-20.06548884288666
-22.019339403085812,-20.06548884288666
-33.7478536855479,-1.25
-33.7478536855479,22.437297039639635
92.02191038937181,-1.25
75.20326434671054,5.425987366431184
75.82335240391551,-9.654570144417027
75.82335240391551,-1.25
90.58867707669782,-1.25
-56.72090446046572,-14.570346007448416
-44.4965287909231,-16.195674038044718
-44.9821792978277,-18.019322082667806
-55.43522865498696,-36.834810925554464
-30.322491646443986,-36.834810925554464
-22.019339403085812,19.861325708431764
-22.019339403085812,19.861325708431764
-22.019339403085816,43.548622748071395
-24.43156363962134,49.01488145064781
-37.5911731060878,55.1481245909274
69.84034674975047,-3.9077584411008104
56.327245153367436,-1.25
75.20326434671055,-1.25
67.33294857323628,-15.41656839225368
95.25788271248507,-1.25
-38.323634809485014,9.33072693001311
